"['DTN India: Cloudy weather in Delhi, possibility of rain: The capital saw cloudy weather Saturday morning, with t... bit.ly/AE9TLS']",positive
"[""Now this is where I draw the line between not liking and hate Delhi...its so humid and frustrating. Damn u 'current weather at Delhi'""]",positive
"['Brits talk weather. Delhi-ites talk neighbours. Americans dalk salaries. Mumbaikars talk traffic. Koi nahi hota Jaaani, ek doosre ka maafik']",positive
['DTN India: Pleasant weather in Delhi on Republic Day (Lead): Mellow winter sunshine provided Delhi residents war... bit.ly/xIPXCZ'],positive
['Nice weather in Delhi and I been roaming around on road since morning with brother who came Delhi for Transparency International meeting'],positive
['amazing weather in Delhi today :)'],positive
"['Reached Jaipur to find cloudy weather, Delhi im.told has foggy weather. #fb']",positive
['Crazzzyyyyyyy weather in Delhi! Wind chimes going mad.'],positive
"['Drizzling, cool weather in Delhi today. Make it work from park, lawn or balcony today.']",positive
['Weather in Delhi is cold but the politics of FDI in retail bubbling with intrigue and suspense ! :)'],positive
"['The weather in Delhi just right for apple pie and Irish coffee. But I ended up having slice, bread pakora and filter coffee. Making do!']",positive
"[""Unbelievably brilliant weather in Delhi. Never thought I'd be sitting out on a cool June evening!""]",positive
['Such lovely weather in Delhi. Love love love it :)'],positive
['AWESOME WEATHER IN DELHI! RAIN RAIN RAIN!'],positive
"['DTN Delhi 2010: Cloudy weather in Delhi, possibility of rain: The capital saw cloudy weather Saturday morning, w... bit.ly/zYNxNO']",positive
['PERFECT WEATHER IN DELHI TO LAY BACK IN THE COUCH AND WATCH SRK MOVIES.'],positive
"[""Btw, it's beautiful weather in Delhi since it drizzled last evening.""]",positive
"[""So how's the weather in Delhi these days? Will reach at 8pm""]",positive
['Lovely weather in Delhi after long. Does it really matter ?'],positive
['2 mahine mein aur awesome mausam hoga RT @fzlsammy: Awesome weather. Delhi Rocks.'],positive
['Seriously delicious weather in Delhi.. Hmm.. How to bottle it and bring it back to Mumbai?'],positive
['Epic weather in Delhi pic.twitter.com/LyqrI5Pg'],positive
"['As @smitaprakash puts it, full Clooney weather in Delhi.']",positive
"['Lovely weather in Delhi, played football in the rain.']",positive
['Fab mysterious hill station- like weather in Delhi. Every bit of stress slipping away from my body. Places affect us more than we realise.'],positive
"['Such a beautiful weather in delhi, and played football in rains after almost a decade.']",positive
"[""What's up wit the weather in delhi?Every1 tweeting...is it raining??""]",positive
['The awesome weather in Delhi NCR today pic.twitter.com/ZakwwOJa'],positive
"[""How's the weather in Delhi for tomorrow? Hope it's good, had enough of cold and snow...""]",positive
"['Settle down with a tipple. RT @spacedout_sniff: Lovely weather in Delhi. Like someone once said, ""there is a nipple in the air.""']",positive
['Crazy weather in Delhi.'],positive
['Suddenly the weather in Delhi is better than in Bombay.'],positive
['Love the weather Delhi has right now! Hope it continues! If this weather had a follow option I would click on it!'],positive
"[""How's the weather, Delhi people? ;)""]",positive
"[""What a miserable weather in Delhi. Clouded sky but no rain. 38'C and no wind or breeze. God is really pissed with Dilliwallahs. #fb""]",positive
['The weather in Delhi tonight is what you want all year round all over the country. Fantastic.'],positive
['Wow! Cool weather in Delhi.. I wanna go there now!'],positive
"['""Yaar, badi achchi thandi morning hai. Lag raha hai everything is in HD."" @meajay to me when asked about the weather in Delhi.']",positive
['Well done on the weather Delhi. I have nothing clever to say Sad Keanu.'],positive
['Landed in beautiful weather into Delhi! Its very nice but no good! Massive weather change is never a good sign.'],positive
['The weather in Delhi is surprisingly nice. We would be so much more productive if this weather lasted for more than 2 months a year'],positive
"[""There's something spooky going on. It's a mid April morning and the weather in Delhi is superb. To add to that, there's barely any traffic.""]",positive
['Such a smooth flight brings me to wonderful weather in delhi !'],positive
['+rrr RT @LizaSaha Absolutely brrrrrrrrr weather in Delhi'],positive
['Awesome weather in Delhi today. May this happen everyday #hopefulwishes'],positive
"['Dear Weather of Delhi, Y U NO remain this way always. #LoweYou']",positive
"['Old Monk weather. Delhi, you made the day.']",positive
['Finally decent weather in Delhi twitpic.com/abrwts'],positive
"[""Sudden change in weather of Delhi...... It's dark & dusty...""]",positive
['What weather in Delhi NCR! Pitch dark at 5pm'],positive
['Amazing/sleepy weather in Delhi today. pic.twitter.com/TE4BEVJt'],positive
"[""Great weather in Delhi. Hope it remains like this. I don't feel thirsty during roza yo.""]",positive
['Cousin: Sucha gloomy weather in Delhi! Me: Whatta sexy weather!!! :O You call that gloomy? Go die!'],positive
['For a change pleasant weather in Delhi today evening'],positive
['but i like this weather RT @_imonlyindian The weather in Delhi now is like fu**ing shit :-('],positive
['Hope weather in Delhi is not freezing anymore.'],positive
['Lovely weather in Delhi. Can feel the chill in the air on the way to the airport! #fb'],positive
['Pleasant weather in Delhi but no rains.'],positive
['Wonderful weather in Delhi! Wowowowow'],positive
['The weather in Delhi has been most unbearable over the past few days. Hot and muggy...'],negative
['Several tweets about good weather in Delhi. What timing! #fb'],positive
"['I am waiting for the day when someone responds with ""Link?"" to a tweet like ""Lovely weather in Delhi""']",positive
['Beautiful weather in Delhi. Time for love.'],positive
"['Lovely weather in Delhi. Mild chill. Sat on a bench in Connaught Place, had chai from hawker. Who knows, he might be prime minister someday']",positive
"['The weather in Delhi is so cold, Shashi Tharoor said something stupid just to be in hot water again.']",positive
"[""Awesome weather in Delhi = When a ballast of super hot air doesn't hit your face when u roll down your Car window.""]",positive
['Wearing an Anita Dongre outfit for the Pasta Party for ADHM 2013!Beautiful weather in Delhi:) pic.twitter.com/KQ0qH4Z0AA'],positive
['Aisi bhi baatein hoti hain....lovely weather in Delhi'],positive
"['Can we have Bangalore/Hyderabad weather in Delhi, please? :( :(']",positive
"[""Indigo announces delay due to 'bad weather in Delhi.' Jet announces boarding for Delhi. Simultaneously!""]",negative
"[""Perfect weather in Delhi for a long drive. Just don't feel like going home!! Even though am almost drenched. It's lush green out on streets.""]",positive
['Lovely weather in Delhi. Should share some songs to go with it. Goes with the festive mood'],positive
"['Hear the whole programme, Your Money, on BBC World Service 1500BST Tuesday. Tweeting intermittent meanwhile. And weather in Delhi is h o t.']",positive
"['Love this weather is Delhi. At times, can get gloomy! But, respite from heat and humidity for a change! Enjoy!']",positive
['Perfect rum-and-coke weather in Delhi'],positive
"[""Lovely weather in delhi...shame I'm wearing my winder coat! Happy republic day to everyone in india""]",positive
"['Google weather puts Delhi temperature at 46 degrees C. Presumably, Palam is 48']",positive
"[""Wet weather in Delhi. That's a welcome change! :) (at Indira Gandhi International Airport (DEL)) \xe2\x80\x94 path.com/p/i3PZG""]",positive
"['Mildly plesant weather in Delhi. A touch of aandhi, and a few drops from the sky. Like an oasis carved out of hot air.']",positive
"['\xe2\x80\x9cWill the sun come out?\xe2\x80\x9d weather in Delhi. Not happening today, methinks.']",positive
"[""Two last pre-lunch shares: Teju Cole's rain playlist, in homage to the weather in Delhi. youtube.com/watch?v=dc7ibT\xe2\x80\xa6""]",positive
['Baby making weather in Delhi for now'],positive
['Loving the weather in Delhi its freeezing and we shooting outdoor tonight . This will be fun #Youngistan'],positive
"[""perfect bangalore weather in delhi for bombay's vada pao.""]",positive
"['The kind of awesome weather Delhi has today, it would be shame if Delhi doesn\xe2\x80\x99t put good numbers in elections.']",positive
['@DearAssistant weather in Delhi'],positive
['awesome #Bangalore kinda weather in # Delhi today :)'],positive
"[""so how's the weather in Delhi now? Am reaching tomorrow""]",positive
['Crazy weather in Delhi. Windy and rains. Saw a flower pot outside my house break into pieces. Dog barking incessantly. WTF.'],positive
"[""Nonetheless, beautiful weather in Delhi! Despite the chill the rain's added a freshness.""]",positive
"['Tropical, balmy weather in Delhi right now. Compared to the Arctic :|']",positive
['Lovely evening weather in Delhi. Crowds at India Gate. And a joy to ride through Lutyensian streets with little traffic on Sunday!'],positive
['Perfect weather in Delhi to hit one of these outdoor bars - bit.ly/1blmCDd'],positive
"['Weather Forecast Delhi, CA | Delhi Weather | Wunderground bit.ly/16TKAhf']",positive
"[""What an amazingly beautiful weather in Delhi. Long drive home through lovely drizzle this winter evening. Nothing's amiss. Nothing, really.""]",positive
['Pleasant weather in Delhi and NCR..though misty..'],positive
"['How is the weather in Delhi in March. Cold, Hot, Pleasant?']",positive
['I will be returning to a beautiful weather in Delhi on Saturday. Hopefully.'],positive
"['Between all the hammering going on at home, such lovely weather in Delhi. Perfect for a long walk.']",positive
"[""Can feel he changing weather in Delhi. Can't wait for the winters""]",positive
['Sultry weather in Delhi: Sultry weather in the national capital today made life uncomfortab... bit.ly/12NXctt #weather #forecast'],positive
"['Girls status :Such an amazing weather in delhi ! (214 likes , 45 comments) Boy : what weather man ! (1 like , 1 comment: sutta maarein ?)']",positive
['Really weird weather in Delhi today.'],positive
['I would have missed leaving delhi a lot was I not leaving for Goa tomorrow. But the weather in Delhi is very pleasant.'],positive
"[""The weather app on my phone actually calls today's weather in Delhi 'dreary'. (Usually it's a weather condition.) pic.twitter.com/nRQUe5s4""]",positive
['Compelling copulation disorder inducing weather in Delhi.'],positive
['Dad in law says it has gone from Rum weather to Beer weather in Delhi!'],positive
['Really weird sort of weather in Delhi today.'],positive
"['Bloody hell what amazing weather. Delhi, you beauty! Wish I could just skip work and go on a picnic.']",positive
['Glorious weather in Delhi! Simply stunning.'],positive
"['All hail, the weather in Delhi.']",positive
['Crazy good weather in Delhi.'],positive
"[""Alright then, Indigo's flight to Delhi delayed by 40 min due to 'bad weather in Delhi.' There goes my meeting.""]",negative
['Super sexy weather in Delhi ..'],positive
['Chilly weather Delhi ! Looks like winter is just starting !'],positive
['Indicator of unique weather in Delhi/NCR right now pic.twitter.com/bNkZ0EjcBq'],positive
['Cloudy weather in Delhi this morning. I hope it remains throughout the day.'],positive
"['Rains continues in Mumbai. Come to think of it, this city has better weather than Delhi for most part of the year! sdrv.ms/14Sxu43']",positive
['I want to have sex with your weather Delhi! 16\xc2\xb0 C at 2 in the afternoon! (@ Indira Gandhi Domestic Airport) 4sq.com/WNPl6D'],positive
['So this ugly weather of Delhi was annulled by an awesome evening with @BabajiKiBeauty !'],positive
"['Now weather report is reporting clear weather, Delhi rain is just like a short lived dream.']",positive
['The weather in Delhi is awful nowadays. :-/'],positive
['My heart is colder than the weather of Delhi. Yep!'],positive
"[""Something's seriously wrong up there.Delhi is having our weather and Delhi's weather is here. #searinghotBangalore Using Apple's map are u ?""]",positive
['Obligatory bearable weather in Delhi tweet. Still not cool enough.'],positive
['Whataay weather in Delhi independent people.'],positive
['16 degree morning. Finally getting to reasonable weather in Delhi.'],positive
"[""I want B'lore weather in Delhi :|""]",positive
['Beautiful weather in Delhi..raining..no sun'],positive
"['Weather to Delhi - ""Chill bro\xe2\x80\x9c']",positive
['Beautiful weather in Delhi after few hott days'],positive
['Nice and pleasant weather in Delhi. Hope the discussion on GST is going to be equally pleasant.'],positive
"[""After all this cold weather in Delhi and not having proper winter clothes I'm not gonna complain about January weather in Mumbai.""]",positive
['Rainy weather in delhi :) instagr.am/p/V0Y_iROw33/'],positive
['Masturbation = sex with an imaginary GF or nature RT @RoycinD: I want to have sex with your weather Delhi! 16\xc2\xb0 C at 2 in the afternoon!'],positive
['Apocalyptic weather in Delhi. Its just past noon and its as dark as midnight. Or is it my mind playing tricks after hearing Lance Armstrong?'],positive
['Sexy weather in Delhi. Dark clouds. Thunders and showers! Single grain beckon :-)'],positive
"[""Nasty weather in Delhi today. If cold wasn't enough, now its cold and wet. Bleh. pic.twitter.com/gHXhvheU""]",positive
['Pretty weather in delhi :-)'],positive
['Fantastic weather in Delhi today! Just perfect.'],positive
['i will be going away from 31 C weather (goa) to 15 C weather (delhi) on saturday! XD'],positive
['Most excellent weather in Delhi today.'],positive
"['Pleasant weather in Delhi , but today media not making weather as headlines today']",positive
['Weather in Delhi...just like hills fb.me/1DUaOPLDo'],positive
['Beautiful weather in Delhi. Orange sky. Light breeze.'],positive
"[""Just when the weather in Delhi got better, I am getting on a plane to Chennai. That's for a busy week ahead. :-) #fb""]",positive
['Pleasent weather of Delhi welcomes after ten days in hot south.'],positive
"[""Another rainy day. Mumbai actually sent it's weather to Delhi for good.""]",positive
"['Big change is in the air for you, you and you. And for me. And for the weather in Delhi. Now smile.']",positive
['Last week of september. Can say official end of rainy season and hot humid weather in delhi ! Next 5 months will be best time in delhi'],positive
['Flight to Mumbai from Goa delayed cause of bad weather in Delhi. Talk about irony...'],positive
['Such a beautiful weather in Delhi and I am concentrating on Telengana. Sigh.'],positive
['Sexy weather in Delhi this morning! :D'],positive
['Journalists from Pakistan and India at a dinner in London - discussing hot weather in Delhi/Lahore and loadshedding in ... Delhi/Lahore'],positive
"[""Don't know whether to enjoy the unseasonal cool weather in Delhi or be freaked out that it's so cold after Holi""]",positive
['A good start by India after losing the toss..even weather in Delhi is changing ..good signs everywhere #clingon #IndvsSA'],positive
['Nice weather on Delhi... Effect of BJP performance in 4 states'],positive
['Perfect weather in Delhi. Step out people. These are the last few days you can.'],positive
"['Pune, Nashik like weather in Delhi today....so loving it']",positive
['#incompletetweets. Let me complete it anyway - sucks (in summer). RT @labnol: weather in delhi'],positive
"['Pretty cool weather in Delhi today. Meanwhile, I uploaded awesomesauce pic last night. If you haven\xe2\x80\x99t already, See! facebook.com/photo.php?fbid\xe2\x80\xa6']",positive
